PoliticalEventKey,CountryKey,MonthKey,SumEvents,TotalEvents,NormalizedEvents1000,EventRootCode,EventRootDescr,EventCode,EventDescr,GoldsteinScale,AvgNumMentions,SumNumMentions,AvgAvgTone
3793,USA,181,9925,20579095,0.4822855426829994,19,FIGHT,191,"Impose blockade, restrict movement ",-9.5,13.047455919395466,129496,-5.25974895619661
3794,USA,181,15721,20579095,0.7639305810095147,17,COERCE,1721,Impose restrictions on political freedoms  ,-5.0,13.062973093314678,205363,-2.6224924648559607
3795,USA,181,5461,20579095,0.2653663827296584,18,ASSAULT,1823,Kill by physical assault,-10.0,13.88866507965574,75846,-6.789286461329577
3796,USA,181,26,20579095,0.0012634180463232227,18,ASSAULT,184,Use as human shield ,-8.0,46.61538461538462,1212,-4.2098723676881225
3797,USA,181,25107,20579095,1.2200244957321982,18,ASSAULT,181,"Abduct, hijack, or take hostage ",-9.0,18.041821006093915,452976,-4.768819371206616
3798,USA,181,191848,20579095,9.322470205808369,17,COERCE,172,"Impose administrative sanctions, not specified below",-5.0,18.580396980943238,3564612,-2.895652484070952
3799,USA,181,215640,20579095,10.478594904197683,18,ASSAULT,180,"Use unconventional violence, not specified below",-9.0,18.76438044889632,4046351,-6.2966461361385395
3800,USA,181,10133,20579095,0.4923928870535853,19,FIGHT,195,Employ aerial weapons,-10.0,15.7280173689924,159372,-3.3276369728022925
3801,USA,181,6226,20579095,0.30254002909263017,17,COERCE,1723,Impose curfew,-5.0,10.746867973016384,66910,-2.0937067582736657
3802,USA,181,727351,20579095,35.34416843889394,19,FIGHT,190,"Use conventional military force, not specified below",-10.0,20.197427376878547,14690619,-4.4218999812318085
3803,USA,181,3151,20579095,0.15311654861401824,17,COERCE,1724,Impose state of emergency or martial law,-5.0,20.095207870517303,63320,-4.6709421979149335
3804,USA,181,1705,20579095,0.0828510680377344,20,USE UNCONVENTIONAL MASS VIOLENCE,203,Engage in ethnic cleansing,-10.0,18.821700879765388,32091,-4.091386792080476
3805,USA,181,829265,20579095,40.29647562247028,17,COERCE,173,"Arrest, detain, or charge with legal action ",-5.0,17.283482360885838,14332587,-6.6091341671397
3806,USA,181,30209,20579095,1.46794599082224,17,COERCE,174,Expel or deport individuals,-5.0,18.03972326127975,544962,-4.772490509894372
3807,USA,181,43605,20579095,2.1188978426893894,18,ASSAULT,1821,Sexually assault,-9.0,15.461873638344233,674215,-6.6005030379346605
3808,USA,181,11361,20579095,0.5520650932414667,18,ASSAULT,1822,Torture,-9.0,14.756711557081239,167651,-5.076108896368301
3809,USA,181,38203,20579095,1.8563984470648487,17,COERCE,1712,Destroy property,-9.2,22.02578331544643,841451,-3.879848980038541
3810,USA,181,14057,20579095,0.6830718260448285,17,COERCE,171,"Seize or damage property, not specified below",-9.2,16.65988475492637,234188,-5.624262122607896
3811,IND,181,1486,2575118,0.5770609346833815,18,ASSAULT,1822,Torture,-9.0,7.4071332436069985,11007,-6.2999543438032175
3812,IND,181,4,2575118,0.0015533268766712827,20,USE UNCONVENTIONAL MASS VIOLENCE,201,Engage in mass expulsion,-9.5,3.75,15,-1.495237404323507
3813,IND,181,817,2575118,0.31726701456010953,19,FIGHT,195,Employ aerial weapons,-10.0,7.561811505507955,6178,-3.8799997248228415
3814,IND,181,29991,2575118,11.646456589562108,19,FIGHT,193,Fight with small arms and light weapons,-10.0,9.042512753826145,271194,-4.773956421918288
3815,IND,181,3238,2575118,1.257418106665403,17,COERCE,175,Use tactics of violent repression  ,-9.0,11.655651636812847,37741,-6.451399419048258
3816,IND,181,769,2575118,0.2986270920400541,17,COERCE,1723,Impose curfew,-5.0,7.950585175552666,6114,-4.557288408433946
3817,IND,181,21512,2575118,8.353791942738157,17,COERCE,172,"Impose administrative sanctions, not specified below",-5.0,9.591948679806624,206342,-3.1908794630212194
3818,IND,181,683,2575118,0.2652305641916215,19,FIGHT,194,Fight with artillery and tanks,-10.0,9.752562225475844,6661,-3.5687117239256425
3819,IND,181,217,2575118,0.08426798305941709,20,USE UNCONVENTIONAL MASS VIOLENCE,203,Engage in ethnic cleansing,-10.0,6.1198156682027625,1328,-3.806344081060117
3820,IND,181,6573,2575118,2.552504390090085,19,FIGHT,192,Occupy territory,-9.5,8.612201430092806,56608,-2.4235006957367933
3821,IND,181,331,2575118,0.12853779904454865,20,USE UNCONVENTIONAL MASS VIOLENCE,202,Engage in mass killings,-10.0,6.2749244712990935,2077,-5.516375178079035
3822,IND,181,7447,2575118,2.8919063126427598,18,ASSAULT,182,"Physically assault, not specified below",-9.5,8.863569222505712,66007,-6.760240922496243
3823,IND,181,1462,2575118,0.5677409734233538,17,COERCE,170,"Coerce, not specified below ",-7.0,8.088919288645691,11826,-4.9084221854256285
3824,IND,181,142,2575118,0.05514310412183053,17,COERCE,1724,Impose state of emergency or martial law,-5.0,12.94366197183099,1838,-3.3400979356047324
3825,IND,181,16993,2575118,6.598920903818777,18,ASSAULT,180,"Use unconventional violence, not specified below",-9.0,10.293650326605075,174920,-6.434577236297778
3826,IND,181,2941,2575118,1.1420835860725609,17,COERCE,174,Expel or deport individuals,-5.0,8.681740904454267,25533,-4.366371710595955
3827,IND,181,8,2575118,0.003106653753342565,18,ASSAULT,184,Use as human shield ,-8.0,4.25,34,-2.500143651282371
3828,IND,181,6078,2575118,2.360280189102013,17,COERCE,1712,Destroy property,-9.2,8.745146429746633,53153,-4.730187464733514
3829,IND,181,226,2575118,0.08776296853192747,17,COERCE,1722,Ban political parties or politicians,-5.0,9.942477876106196,2247,-3.812340276452062
3830,IND,181,819,2575118,0.3180436779984451,17,COERCE,171,"Seize or damage property, not specified below",-9.2,8.973137973137973,7349,-3.7678511146547646
3831,IND,181,97001,2575118,37.668565090997774,19,FIGHT,190,"Use conventional military force, not specified below",-10.0,9.640931536788278,935180,-5.167132521353379
3832,IND,181,1989,2575118,0.7723917894247952,17,COERCE,1721,Impose restrictions on political freedoms  ,-5.0,8.560583207642033,17027,-3.8039895047847336
3833,IND,181,96,2575118,0.03727984504011078,18,ASSAULT,1831,Carry out suicide bombing,-10.0,7.479166666666665,718,-6.238519031691368
3834,IND,181,2591,2575118,1.0061674843638233,19,FIGHT,191,"Impose blockade, restrict movement ",-9.5,8.810497877267464,22828,-4.237750782988647
3835,IND,181,99,2575118,0.03844484019761425,18,ASSAULT,185,Attempt to assassinate,-8.0,6.656565656565657,659,-4.5769859614938575
3836,IND,181,18087,2575118,7.0237558045883715,18,ASSAULT,1821,Sexually assault,-9.0,9.99729087189694,180821,-7.090964621085218
3837,IND,181,32,2575118,0.012426615013370262,18,ASSAULT,1832,Carry out car bombing,-10.0,11.593749999999998,371,-6.615462115261092
3838,IND,181,3140,2575118,1.219361598186957,18,ASSAULT,186,Assassinate ,-10.0,6.775477707006369,21275,-3.4785635112519886
3839,IND,181,1023,2575118,0.3972633487086806,17,COERCE,1711,Confiscate property,-9.2,8.118279569892477,8305,-5.18667861866801
3840,IND,181,88009,2575118,34.17668627224073,17,COERCE,173,"Arrest, detain, or charge with legal action ",-5.0,8.169039530048058,718949,-5.597219550365215
3841,IND,181,663,2575118,0.2574639298082651,18,ASSAULT,183,"Conduct suicide, car, or other non-military bombing, not spec below",-10.0,7.764705882352941,5148,-5.909178463445902
3842,IND,181,306,2575118,0.11882950606535313,19,FIGHT,196,Violate ceasefire ,-9.5,6.692810457516339,2048,-6.9292996355515815
3843,IND,181,5613,2575118,2.179705939688977,18,ASSAULT,181,"Abduct, hijack, or take hostage ",-9.0,8.854801353999644,49702,-6.138318549915192
3844,IND,181,1959,2575118,0.7607418378497607,18,ASSAULT,1823,Kill by physical assault,-10.0,8.050535987748853,15771,-7.854629767574918
3845,MEX,181,473,515564,0.9174418694866204,18,ASSAULT,1822,Torture,-9.0,18.644820295983084,8819,-6.21731475189269
3846,MEX,181,2,515564,0.0038792468054402564,18,ASSAULT,184,Use as human shield ,-8.0,8.0,16,-7.111705685618725
3847,MEX,181,15,515564,0.02909435104080192,17,COERCE,1722,Ban political parties or politicians,-5.0,3.866666666666666,58,-1.116919954699255
3848,MEX,181,5760,515564,11.172230799667936,17,COERCE,172,"Impose administrative sanctions, not specified below",-5.0,19.208506944444448,110641,-2.7864029484891084
3849,MEX,181,2781,515564,5.394092682964676,18,ASSAULT,180,"Use unconventional violence, not specified below",-9.0,15.59331175836031,43365,-6.145473586702676
3850,MEX,181,800,515564,1.5516987221761025,18,ASSAULT,186,Assassinate ,-10.0,10.37125,8297,-3.6529821673548346
3851,MEX,181,417,515564,0.8088229589342933,19,FIGHT,191,"Impose blockade, restrict movement ",-9.5,21.863309352517987,9117,-3.6660049339794334
3852,MEX,181,665,515564,1.289849562808885,17,COERCE,175,Use tactics of violent repression  ,-9.0,19.98496240601504,13290,-6.369905449210645
3853,MEX,181,180,515564,0.349132212489623,17,COERCE,1721,Impose restrictions on political freedoms  ,-5.0,7.283333333333331,1311,-3.250930313364727
3854,MEX,181,82,515564,0.15904911902305047,19,FIGHT,194,Fight with artillery and tanks,-10.0,12.03658536585366,987,-4.524807429110648
3855,MEX,181,35,515564,0.06788681909520447,17,COERCE,1724,Impose state of emergency or martial law,-5.0,30.314285714285713,1061,-5.417920552868786
3856,MEX,181,240,515564,0.4655096166528307,17,COERCE,1711,Confiscate property,-9.2,13.245833333333335,3179,-3.9802628346453113
3857,MEX,181,49,515564,0.09504154673328626,17,COERCE,1723,Impose curfew,-5.0,6.16326530612245,302,-1.3113483327034974
3858,MEX,181,5,515564,0.00969811701360064,18,ASSAULT,1832,Carry out car bombing,-10.0,4.6,23,-3.5252954430935297
3859,MEX,181,20983,515564,40.699117859276434,19,FIGHT,190,"Use conventional military force, not specified below",-10.0,18.066101129485773,379081,-4.86992398549267
3860,MEX,181,18681,515564,36.23410478621471,17,COERCE,173,"Arrest, detain, or charge with legal action ",-5.0,17.161447459986086,320593,-6.16565685516853
3861,MEX,181,69,515564,0.13383401478768886,20,USE UNCONVENTIONAL MASS VIOLENCE,202,Engage in mass killings,-10.0,6.855072463768117,473,-3.4488004940101287
3862,MEX,181,28,515564,0.05430945527616359,20,USE UNCONVENTIONAL MASS VIOLENCE,203,Engage in ethnic cleansing,-10.0,4.749999999999999,133,-3.917391589510416
3863,MEX,181,1984,515564,3.848212830996734,17,COERCE,174,Expel or deport individuals,-5.0,12.009072580645158,23826,-5.5107226870809285
3864,MEX,181,396,515564,0.7680908674771706,17,COERCE,170,"Coerce, not specified below ",-7.0,20.38636363636364,8073,-4.357044820274641
3865,MEX,181,184,515564,0.35689070610050355,19,FIGHT,195,Employ aerial weapons,-10.0,16.586956521739133,3052,-4.583985375027408
3866,MEX,181,406,515564,0.7874871015043718,17,COERCE,1712,Destroy property,-9.2,20.320197044334968,8250,-3.5855235791871065
3867,MEX,181,1187,515564,2.302332979028792,18,ASSAULT,181,"Abduct, hijack, or take hostage ",-9.0,19.187026116259467,22775,-5.817691931727719
3868,MEX,181,188,515564,0.364649199711384,17,COERCE,171,"Seize or damage property, not specified below",-9.2,7.20212765957447,1354,-5.3027169116394255
3869,MEX,181,68,515564,0.1318943913849687,18,ASSAULT,183,"Conduct suicide, car, or other non-military bombing, not spec below",-10.0,11.088235294117649,754,-5.481887384472861
3870,MEX,181,70,515564,0.13577363819040894,18,ASSAULT,185,Attempt to assassinate,-8.0,8.514285714285714,596,-5.3170563247058
3871,MEX,181,7827,515564,15.18143237309044,19,FIGHT,193,Fight with small arms and light weapons,-10.0,17.18883352497765,134537,-4.966584690096432
3872,MEX,181,6,515564,0.011637740416320768,20,USE UNCONVENTIONAL MASS VIOLENCE,201,Engage in mass expulsion,-9.5,3.5,21,-3.3577986134009685
3873,MEX,181,897,515564,1.7398421922399547,18,ASSAULT,182,"Physically assault, not specified below",-9.5,20.142697881828315,18068,-5.398638392918391
3874,MEX,181,11,515564,0.02133585742992141,18,ASSAULT,1831,Carry out suicide bombing,-10.0,3.0909090909090913,34,-5.936709147558832
3875,MEX,181,5570,515564,10.803702353151113,19,FIGHT,192,Occupy territory,-9.5,20.912746858168767,116484,-3.343133820847319
3876,MEX,181,257,515564,0.4984832144990729,18,ASSAULT,1823,Kill by physical assault,-10.0,12.214007782101168,3139,-6.747568862729089
3877,MEX,181,675,515564,1.3092457968360864,18,ASSAULT,1821,Sexually assault,-9.0,12.204444444444444,8238,-6.256606355231455
3878,TCD,181,23,40772,0.5641126263121751,19,FIGHT,194,Fight with artillery and tanks,-10.0,4.913043478260868,113,-6.719318136610994
3879,TCD,181,10,40772,0.24526635926616305,18,ASSAULT,1832,Carry out car bombing,-10.0,23.7,237,-6.323736877203563
3880,TCD,181,836,40772,20.504267634651228,17,COERCE,172,"Impose administrative sanctions, not specified below",-5.0,19.855263157894736,16599,-3.634952576957595
3881,TCD,181,7,40772,0.17168645148631412,17,COERCE,1711,Confiscate property,-9.2,3.571428571428572,25,-4.823874469022877
3882,TCD,181,7,40772,0.17168645148631412,18,ASSAULT,183,"Conduct suicide, car, or other non-military bombing, not spec below",-10.0,4.857142857142857,34,-6.322428199611247
3883,TCD,181,36,40772,0.8829588933581871,18,ASSAULT,1822,Torture,-9.0,5.8888888888888875,212,-6.430838570523927
3884,TCD,181,34,40772,0.8339056215049544,17,COERCE,174,Expel or deport individuals,-5.0,8.676470588235292,295,-4.714365679940019
3885,TCD,181,327,40772,8.020209948003531,18,ASSAULT,180,"Use unconventional violence, not specified below",-9.0,8.226299694189603,2690,-8.513015246758894
3886,TCD,181,42,40772,1.030118708917885,17,COERCE,1712,Destroy property,-9.2,5.857142857142858,246,-6.010614833968041
3887,TCD,181,1702,40772,41.74433434710095,17,COERCE,173,"Arrest, detain, or charge with legal action ",-5.0,11.631022326674499,19796,-7.483895132976397
3888,TCD,181,4,40772,0.09810654370646522,20,USE UNCONVENTIONAL MASS VIOLENCE,202,Engage in mass killings,-10.0,2.25,9,-5.1294399965446456
3889,TCD,181,19,40772,0.4660060826057098,18,ASSAULT,1831,Carry out suicide bombing,-10.0,4.684210526315789,89,-7.984974994935894
3890,TCD,181,4,40772,0.09810654370646522,17,COERCE,1724,Impose state of emergency or martial law,-5.0,3.5,14,-8.379013187830326
3891,TCD,181,45,40772,1.1036986166977336,19,FIGHT,195,Employ aerial weapons,-10.0,18.288888888888884,823,-6.506018776591266
3892,TCD,181,53,40772,1.2999117041106645,18,ASSAULT,182,"Physically assault, not specified below",-9.5,11.867924528301888,629,-5.91826330004487
3893,TCD,181,26,40772,0.6376925340920239,18,ASSAULT,186,Assassinate ,-10.0,5.9230769230769225,154,-2.689530424968753
3894,TCD,181,14,40772,0.34337290297262824,17,COERCE,1723,Impose curfew,-5.0,4.785714285714286,67,-2.192222201976723
3895,TCD,181,42,40772,1.030118708917885,17,COERCE,1721,Impose restrictions on political freedoms  ,-5.0,6.928571428571428,291,-4.3136880506032
3896,TCD,181,463,40772,11.35583243402335,19,FIGHT,193,Fight with small arms and light weapons,-10.0,11.198704103671703,5185,-5.021281674929496
3897,TCD,181,90,40772,2.2073972333954672,18,ASSAULT,181,"Abduct, hijack, or take hostage ",-9.0,22.899999999999995,2061,-5.759743840020157
3898,TCD,181,5,40772,0.12263317963308153,17,COERCE,175,Use tactics of violent repression  ,-9.0,15.2,76,-7.216116350577197
3899,TCD,181,111,40772,2.7224565878544102,19,FIGHT,191,"Impose blockade, restrict movement ",-9.5,10.324324324324325,1146,-4.369604950241434
3900,TCD,181,2,40772,0.04905327185323261,17,COERCE,170,"Coerce, not specified below ",-7.0,10.0,20,-12.398097826086936
3901,TCD,181,245,40772,6.009025802020996,19,FIGHT,192,Occupy territory,-9.5,7.514285714285714,1841,-3.6460824965659935
3902,TCD,181,2,40772,0.04905327185323261,20,USE UNCONVENTIONAL MASS VIOLENCE,203,Engage in ethnic cleansing,-10.0,6.0,12,-5.21482285958763
3903,TCD,181,1936,40772,47.48356715392918,19,FIGHT,190,"Use conventional military force, not specified below",-10.0,12.21590909090909,23650,-6.225459005236997
3904,TCD,181,17,40772,0.4169528107524772,17,COERCE,171,"Seize or damage property, not specified below",-9.2,6.882352941176472,117,-4.5665561940451775
3905,TCD,181,6,40772,0.14715981555969782,18,ASSAULT,1823,Kill by physical assault,-10.0,10.5,63,-6.640755784081238
3906,TCD,181,55,40772,1.3489649759638966,18,ASSAULT,1821,Sexually assault,-9.0,6.0545454545454565,333,-6.516268394418707
3907,CAN,194,29,1469715,0.01973171669337252,18,ASSAULT,1831,Carry out suicide bombing,-10.0,20.41379310344828,592,-4.3704418458013485
3908,CAN,194,21,1469715,0.014288484502097343,18,ASSAULT,1832,Carry out car bombing,-10.0,5.285714285714287,111,-6.703932123698751
3909,CAN,194,168,1469715,0.11430787601677875,19,FIGHT,194,Fight with artillery and tanks,-10.0,5.4107142857142865,909,-2.9374820751160313
3910,CAN,194,1735,1469715,1.1805009814828045,17,COERCE,1712,Destroy property,-9.2,12.567146974063398,21804,-3.319864574173647
3911,CAN,194,2,1469715,0.0013608080478187947,19,FIGHT,196,Violate ceasefire ,-9.5,5.0,10,-7.2727272727272805
3912,CAN,194,467,1469715,0.3177486791656886,19,FIGHT,195,Employ aerial weapons,-10.0,16.263383297644538,7595,-1.9145980673003251
3913,CAN,194,1913,1469715,1.3016128977386772,18,ASSAULT,181,"Abduct, hijack, or take hostage ",-9.0,13.017773131207528,24903,-4.541520011059792
3914,CAN,194,500,1469715,0.3402020119546987,19,FIGHT,191,"Impose blockade, restrict movement ",-9.5,13.198,6599,-2.824647853211909
3915,CAN,194,255,1469715,0.17350302609689633,17,COERCE,175,Use tactics of violent repression  ,-9.0,13.403921568627453,3418,-5.4683206625089715
3916,CAN,194,2,1469715,0.0013608080478187947,18,ASSAULT,184,Use as human shield ,-8.0,5.0,10,-4.33884297520662
3917,CAN,194,2223,1469715,1.5125381451505904,17,COERCE,174,Expel or deport individuals,-5.0,16.892937471884842,37553,-3.927194205951954
3918,CAN,194,16995,1469715,11.56346638634021,17,COERCE,172,"Impose administrative sanctions, not specified below",-5.0,18.298440717858195,310982,-2.872534170078347
3919,CAN,194,474,1469715,0.32251150733305434,18,ASSAULT,1822,Torture,-9.0,9.896624472573839,4691,-5.5666033305714295
3920,CAN,194,58,1469715,0.03946343338674505,17,COERCE,1722,Ban political parties or politicians,-5.0,10.620689655172413,616,-3.0237112650437723
3921,CAN,194,273,1469715,0.1857502985272655,18,ASSAULT,1823,Kill by physical assault,-10.0,15.875457875457881,4334,-5.674615046044876
3922,CAN,194,381,1469715,0.2592339331094804,17,COERCE,1723,Impose curfew,-5.0,9.963254593175856,3796,-2.297223278164378
3923,CAN,194,955,1469715,0.6497858428334745,18,ASSAULT,1821,Sexually assault,-9.0,11.154973821989527,10653,-5.39496571585871
3924,CAN,194,1889,1469715,1.2852832011648516,18,ASSAULT,182,"Physically assault, not specified below",-9.5,12.185812599258867,23019,-5.142335171687191
